200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
200,350,480,520,450,300,100,-150,-350,-480,-520,-400,-200,0,150,300,400,450,400,300
